,AUC1,AUC2,AUC3,AUC4,AUC5
0,0.8513192041522492,0.843951882379149,0.8490755179327244,0.7977277790153708,0.8335932278903988
1,0.8811634948096886,0.8402762307863667,0.8618846068166629,0.7940521274225885,0.8187792381376698
2,0.8682958477508651,0.8642236578302518,0.8541991534862998,0.8661171753174426,0.8154377366896859
3,0.8585640138408305,0.8458453998663399,0.8761416796613944,0.8069725996881265,0.8198930719536645
4,0.8518598615916956,0.85208286923591,0.8638895076854534,0.8081978168857207,0.7976163956337715
