,gen,nEval,Avg Fitness,Avg Min,Avg Max
0,0.0,1000.0,0.13661168430510845,0.01349516896292247,0.44768286003637564
1,1.0,114.0,0.1854953813897831,0.02776793939301912,0.44871542118831653
2,2.0,102.8,0.24645143474862663,0.02149789355226217,0.45496029637053237
3,3.0,106.2,0.3113380522149336,0.019523098798050965,0.46555505572764816
4,4.0,103.8,0.3549286676981681,0.018452338772810717,0.48560210914723034
5,5.0,119.6,0.3854637922924006,0.021113595487798294,0.4887729952472061
6,6.0,96.6,0.41337435572288184,0.02023183157191448,0.49642761184334844
7,7.0,116.2,0.4261517013920524,0.020140180638227513,0.5134497099310955
8,8.0,110.4,0.43956089035378537,0.02453586128151658,0.5147102622050804
9,9.0,113.2,0.44945237085564627,0.027067015112096426,0.5147102622050804
10,10.0,111.4,0.4623031716558771,0.028455682558241546,0.5263802842565597
11,11.0,107.6,0.4718321668678632,0.034741751363243714,0.5331461825801749
12,12.0,108.2,0.4789393843301209,0.0360820757494466,0.5435973468628522
13,13.0,102.2,0.48827248403081464,0.0502505519196766,0.5447632798158946
14,14.0,102.4,0.49488127817595295,0.06420785079904978,0.5471209912536443
15,15.0,102.2,0.5003054214403395,0.06849642696860489,0.5471209912536443
16,16.0,108.0,0.5037326370698949,0.06293546715561224,0.5495133742981319
17,17.0,103.4,0.5134621778377151,0.06549617832003833,0.5495133742981319
18,18.0,101.4,0.5208128268969417,0.09566828994742738,0.5519231880500215
19,19.0,100.8,0.5226235724482626,0.08132720443087951,0.5543680530247813
20,20.0,105.0,0.5237140612609752,0.09442174129076233,0.5580485737821914
21,21.0,111.0,0.5233933578196284,0.08975027479990012,0.5580485737821914
22,22.0,104.0,0.5250727684002048,0.09651564060644098,0.5640079407258936
23,23.0,109.4,0.5261322986895651,0.09340660030133086,0.5640079407258936
24,24.0,104.0,0.5285306206597222,0.0914312044882437,0.5652172131873583
25,25.0,108.6,0.5258512544784157,0.0952066081889105,0.5665058570551237
26,26.0,105.6,0.5301121529412236,0.09494938135224328,0.5665058570551237
27,27.0,115.2,0.5300738842923702,0.0814310874399363,0.5665058570551237
28,28.0,106.6,0.534689276809124,0.09455786530882195,0.5665058570551237
29,29.0,100.2,0.5403841322038488,0.09847783421404277,0.5665058570551237
30,30.0,120.4,0.5358722168706892,0.09026545607082119,0.5665058570551237
31,31.0,97.6,0.5413912491258285,0.09717855582213043,0.5665058570551237
32,32.0,97.8,0.5426333645936674,0.0909152376228269,0.5665058570551237
33,33.0,117.8,0.5383145083169678,0.10056191623474786,0.5677151295165883
34,34.0,104.4,0.5409717019899477,0.08116542996166722,0.5677151295165883
35,35.0,121.6,0.5379592038300315,0.07696932195497247,0.5689774533325235
36,36.0,102.8,0.5426319381333264,0.07302557431702841,0.5689774533325235
37,37.0,106.4,0.5392739417040378,0.09047177216620775,0.5778141629295567
38,38.0,103.4,0.5428116991681347,0.08659843277588813,0.5689774533325235
39,39.0,113.0,0.5413950622327925,0.09819416605928086,0.5689774533325235
40,40.0,111.6,0.5406121484860066,0.09484890961592972,0.5751029023340487
41,41.0,106.4,0.5435576499610261,0.07945928743521218,0.5751029023340487
42,42.0,97.8,0.5448635257596963,0.07809078709608844,0.5763474158264497
43,43.0,102.8,0.5447300791742168,0.07769883871207213,0.5763474158264497
44,44.0,106.2,0.5436449539051111,0.09639801760237827,0.5763474158264497
45,45.0,106.4,0.5440234630344574,0.09411684099483046,0.5763474158264497
46,46.0,113.4,0.5444444203388201,0.0831945941819188,0.5763474158264497
47,47.0,110.6,0.5502736576615395,0.08366240252301319,0.5763474158264497
48,48.0,125.0,0.5455897644155009,0.08037166844664453,0.5763474158264497
49,49.0,105.4,0.5504791737844691,0.09500822712517547,0.5763474158264497
50,50.0,104.6,0.5517697350036865,0.09366951610753428,0.5763474158264497
51,51.0,110.0,0.5512431475175636,0.1000851236451922,0.5763474158264497
52,52.0,111.4,0.5485235596204008,0.07888278761405355,0.5763474158264497
53,53.0,121.6,0.5463794423470654,0.09133483998758234,0.5800635572309281
54,54.0,102.4,0.5501921180618825,0.0922676728181352,0.5800635572309281
55,55.0,98.8,0.552346886446481,0.09403190188525809,0.5800635572309281
56,56.0,114.0,0.5492395293751182,0.09391205390886515,0.5800635572309281
57,57.0,113.8,0.5467638431398726,0.08936989416302235,0.5800635572309281
58,58.0,115.0,0.5494359170165461,0.08697366223275024,0.5800635572309281
59,59.0,113.2,0.5470212339443465,0.06649932976662887,0.5800635572309281
60,60.0,97.8,0.5539388820083466,0.08586560492252457,0.5800635572309281
61,61.0,112.0,0.5538088424934706,0.08822036906280369,0.5800635572309281
62,62.0,112.8,0.5536963808663347,0.08633613911834574,0.5800635572309281
63,63.0,108.6,0.555653055804415,0.09807983833414317,0.5800635572309281
64,64.0,110.4,0.5513186579958125,0.06373853453831929,0.5800635572309281
65,65.0,103.4,0.5548442705644387,0.0929006616287388,0.5800635572309281
66,66.0,97.6,0.5551466093372494,0.08103600722282961,0.5800635572309281
67,67.0,112.8,0.55221268182031,0.09639833922160135,0.5838237973760932
68,68.0,111.8,0.5521231865157399,0.0850237007005183,0.5838237973760932
69,69.0,113.2,0.551746873818972,0.09387550003880521,0.5838237973760932
70,70.0,115.8,0.5485869314615728,0.09475232367252456,0.5838237973760932
71,71.0,107.0,0.5532699221017153,0.0974083184861246,0.5838237973760932
72,72.0,97.0,0.5555979919361098,0.0974551378090919,0.5838237973760932
73,73.0,99.8,0.5548959446821263,0.08168731778425656,0.5838237973760932
74,74.0,107.6,0.5555881123208212,0.0899019314447009,0.5838237973760932
