,gen,nEval,Avg Fitness,Avg Min,Avg Max
0,0.0,1000.0,0.1336424301696125,0.012866851539723032,0.4352427761159027
1,1.0,107.2,0.17823084173866718,0.0202627702866861,0.43729983157697594
2,2.0,107.8,0.23489350316515498,0.021681611942892236,0.4487488274079473
3,3.0,105.2,0.3028797839014078,0.020351073216985205,0.4529940324344023
4,4.0,104.6,0.3540516318695758,0.02139795433302289,0.46344969411375664
5,5.0,110.8,0.38634729488707686,0.017346849143923444,0.4896523180204621
6,6.0,104.4,0.406854163988264,0.02772834859390184,0.49639306677532125
7,7.0,98.8,0.42095632649792314,0.0291683011250135,0.49639306677532125
8,8.0,105.4,0.42912987416568804,0.03793934767607439,0.4996628428777264
9,9.0,100.4,0.4380832140284189,0.0449600791457456,0.5086839562834063
10,10.0,117.2,0.4453515183063552,0.03502372179030343,0.5278794885389673
11,11.0,117.2,0.4572199557926469,0.05062291843820863,0.5313773190327719
12,12.0,104.0,0.46838721912624176,0.04749651069505183,0.5395306246878712
13,13.0,92.2,0.4786967038774835,0.07139929880682432,0.5395652962946091
14,14.0,103.0,0.48121606321937255,0.05688396421316542,0.5395652962946091
15,15.0,99.4,0.4861857407797568,0.07093284021197764,0.5500014341053882
16,16.0,116.0,0.4853515541220828,0.05916237278641615,0.5500014341053882
17,17.0,103.4,0.49530434234984916,0.08467784404188264,0.5500014341053882
18,18.0,104.6,0.5021707822749635,0.0787686391520894,0.5500014341053882
19,19.0,116.0,0.5029779466015076,0.06090229587618777,0.5500014341053882
20,20.0,110.4,0.5082095720682245,0.05150403384319997,0.5500014341053882
21,21.0,113.0,0.5106374359345052,0.08722629676870748,0.5500014341053882
22,22.0,109.8,0.514095981963594,0.04082240566117319,0.5524462990801479
23,23.0,94.6,0.5214609487777626,0.0647213765218389,0.5524462990801479
24,24.0,117.0,0.5165772756879908,0.06132295273019921,0.5536819548627984
25,25.0,99.4,0.5243843821283474,0.07894726435961288,0.5536819548627984
26,26.0,113.6,0.5222917967642786,0.05258346177012472,0.5536819548627984
27,27.0,99.0,0.5224321136056108,0.08455824914291113,0.5559710823193365
28,28.0,115.0,0.5225534052094299,0.07546415453582227,0.5559710823193365
29,29.0,111.4,0.5249066549607815,0.06420034283554692,0.5582943752277697
30,30.0,112.2,0.5218133745722991,0.07599819534708725,0.5582943752277697
31,31.0,109.0,0.5246005040616817,0.04877544798921553,0.5582943752277697
32,32.0,114.8,0.5259127758807516,0.0813745246362434,0.5582943752277697
33,33.0,115.8,0.5259164449972078,0.08560477700504807,0.5582943752277697
34,34.0,111.8,0.5291812174848238,0.059306605826854555,0.5582943752277697
35,35.0,107.4,0.5282577716227239,0.08048776771373232,0.5582943752277697
36,36.0,105.8,0.5282750250704821,0.07750532411625365,0.5582943752277697
37,37.0,106.6,0.5287855615429456,0.0854472310377524,0.5594689128131412
38,38.0,122.8,0.5254430942131317,0.06866069530490768,0.5594689128131412
39,39.0,110.2,0.5290863168735997,0.08118390461343268,0.5594689128131412
40,40.0,109.0,0.5291698349639955,0.0712940449617347,0.5594689128131412
41,41.0,108.2,0.5295994821297815,0.07798051388214014,0.5594689128131412
42,42.0,115.8,0.5268026980531176,0.06659405980894342,0.5594689128131412
43,43.0,107.6,0.5301412800434534,0.04965027336579472,0.5594689128131412
44,44.0,113.6,0.5279305356995229,0.09231747107325072,0.5594689128131412
45,45.0,101.6,0.5324771774201372,0.05979007333340082,0.5594689128131412
46,46.0,110.8,0.5308095385776459,0.08095769557823129,0.5594689128131412
47,47.0,101.0,0.5324269426539217,0.08558757828528236,0.5594689128131412
48,48.0,117.2,0.5305752572637439,0.08296419355192475,0.5594689128131412
49,49.0,96.0,0.5338786831095286,0.07777282695072077,0.5594689128131412
50,50.0,102.0,0.5325338739910648,0.09310018154087032,0.5594689128131412
51,51.0,114.0,0.5302426505525946,0.08350987592457618,0.5594689128131412
52,52.0,101.4,0.5343000904066364,0.08594934718679138,0.5594689128131412
53,53.0,106.8,0.53325814620367,0.09455341009171526,0.5594689128131412
54,54.0,100.0,0.5331975947152795,0.0678468563144504,0.5594689128131412
55,55.0,116.2,0.5291846481390795,0.05353094672888996,0.5594689128131412
56,56.0,104.6,0.5319082746299164,0.08742711897507019,0.5594689128131412
57,57.0,104.4,0.5315414869975147,0.06599271094846669,0.5594689128131412
58,58.0,104.8,0.531622466252126,0.08730360664851258,0.5594689128131412
59,59.0,107.4,0.5312924876445494,0.07434235195814437,0.5594689128131412
60,60.0,109.6,0.5313214320037911,0.0716351775085034,0.5594689128131412
61,61.0,101.8,0.5319977330800872,0.08217502433761202,0.5594689128131412
62,62.0,98.2,0.5331340755619584,0.06361622960195984,0.5594689128131412
63,63.0,102.0,0.5315082344538757,0.07316624845622773,0.5594689128131412
64,64.0,104.8,0.5329758342433577,0.09039779447245169,0.5594689128131412
65,65.0,100.8,0.5351041283834342,0.08058623592045946,0.5618266242508908
66,66.0,104.8,0.5315724160373474,0.05613924172099394,0.5618266242508908
67,67.0,100.2,0.5331813410129678,0.04580496229990012,0.5618266242508908
68,68.0,119.0,0.5263116693999029,0.08185852465986396,0.5618266242508908
69,69.0,107.8,0.5318420028062067,0.0874083807009907,0.5618266242508908
70,70.0,99.4,0.5339934373175733,0.06249430048557121,0.5618266242508908
71,71.0,95.2,0.5365503465368041,0.09209737807573427,0.5618266242508908
72,72.0,107.8,0.5324174039655544,0.06201635323028021,0.5618266242508908
73,73.0,117.6,0.5301506343491017,0.07487145248724489,0.5618266242508908
74,74.0,108.8,0.5320798544994634,0.07785199800406274,0.5618266242508908
