,gen,nEval,Avg Fitness,Avg Min,Avg Max
0,0.0,1000.0,0.13289351375749953,0.011617592845670013,0.45089613660444333
1,1.0,115.8,0.1769408819104899,0.020353746347249218,0.45089613660444333
2,2.0,104.2,0.23480133188847216,0.022811038477891156,0.45089613660444333
3,3.0,110.0,0.301726565784734,0.018159348933025586,0.47883431274295435
4,4.0,109.6,0.3536802097621663,0.023986129670122015,0.4974488794153574
5,5.0,104.8,0.3893854288407452,0.022996159339231725,0.4974488794153574
6,6.0,113.2,0.4149758927516939,0.02659627001842404,0.502940211302775
7,7.0,115.8,0.43125838619487966,0.03042878485719685,0.5086163846118806
8,8.0,109.6,0.44152228856541376,0.028864576584602092,0.530893688080391
9,9.0,106.0,0.4567977490081473,0.02670500895050481,0.5462839007750918
10,10.0,108.4,0.46516998837636486,0.030120504923199436,0.5485560404097154
11,11.0,107.6,0.4729828456636871,0.04457783733533095,0.5497048590021326
12,12.0,110.8,0.4781779138965233,0.04520607039938992,0.5543858633483155
13,13.0,108.8,0.4871259434357199,0.030092228793799268,0.5555690372006937
14,14.0,114.8,0.49355858587296525,0.04323776602654951,0.5555690372006937
15,15.0,108.2,0.5080642644979619,0.0681318953052451,0.5642190705647339
16,16.0,103.2,0.5179898746043556,0.07268367726554907,0.5666114536092215
17,17.0,106.0,0.5200828970753109,0.08720699434287603,0.5666114536092215
18,18.0,111.2,0.5212505602448694,0.05950810817878739,0.5666114536092215
19,19.0,118.0,0.5212358224921292,0.07871918887842835,0.5666114536092215
20,20.0,113.6,0.5275386300012317,0.07649891429786201,0.569012567824749
21,21.0,109.6,0.5319753045364972,0.08235725589839113,0.569012567824749
22,22.0,107.0,0.5350164990766892,0.08215326495181406,0.569012567824749
23,23.0,111.4,0.5362234176492396,0.06137709548104957,0.5702306030919312
24,24.0,109.2,0.5359849227280817,0.06509036340230537,0.5702306030919312
25,25.0,105.8,0.5371375806842453,0.084904316699398,0.5702306030919312
26,26.0,105.2,0.5373150198338884,0.07021177518626498,0.5702306030919312
27,27.0,114.0,0.5372690106697441,0.07874158095777993,0.5702306030919312
28,28.0,110.8,0.5367409519865735,0.06709201599786739,0.5702306030919312
29,29.0,104.2,0.5402752478787894,0.06208740998879712,0.5702306030919312
30,30.0,107.4,0.5404165490911146,0.07671163641547889,0.5777246051570429
31,31.0,119.0,0.5354851161108665,0.08057647662239499,0.5777246051570429
32,32.0,111.0,0.5386255186979925,0.08257966349982453,0.5777246051570429
33,33.0,101.6,0.5411266394091738,0.09525618500128227,0.5777246051570429
34,34.0,112.4,0.5372077794470342,0.08324156113338192,0.5777246051570429
35,35.0,112.6,0.5404527696160308,0.08198905988486664,0.5777246051570429
36,36.0,114.4,0.540541934169501,0.08497845783898876,0.5777246051570429
37,37.0,111.0,0.5425029241619763,0.08006630417544001,0.5777246051570429
38,38.0,102.0,0.5479561156633412,0.09744391277096157,0.5777246051570429
39,39.0,107.8,0.5469901591161018,0.0842950960766251,0.5777246051570429
40,40.0,110.6,0.5483312280033541,0.09745833818398392,0.5777246051570429
41,41.0,110.6,0.5469275100376833,0.08416838864762174,0.5777246051570429
42,42.0,110.2,0.5457174043451707,0.09153522458090378,0.5777246051570429
43,43.0,115.6,0.5452974482625391,0.08277168599334575,0.5777246051570429
44,44.0,105.4,0.5479812932709667,0.08470820806000971,0.5777246051570429
45,45.0,114.4,0.5429823026333549,0.07483148734444174,0.5813524541761148
46,46.0,104.8,0.5468494795515552,0.07861220567095886,0.5813524541761148
47,47.0,98.8,0.5499281239929628,0.09104503997779667,0.5813524541761148
48,48.0,108.2,0.5458471749336515,0.0711014899511392,0.5813524541761148
49,49.0,109.0,0.5472382809600155,0.08796212464400442,0.5850329749335249
50,50.0,116.6,0.5462237321559329,0.09631589925156571,0.5850329749335249
51,51.0,110.8,0.548823809824339,0.09420083633651874,0.5850329749335249
52,52.0,111.4,0.5485485234197846,0.06321581894166398,0.5850329749335249
53,53.0,107.6,0.5510486595807098,0.08961487837942718,0.5850329749335249
54,54.0,109.8,0.5501089055941076,0.08471545767364484,0.5850329749335249
55,55.0,107.2,0.5511043581724604,0.07110038800986665,0.5850329749335249
56,56.0,110.2,0.5506788788385517,0.08482887853802236,0.5850329749335249
57,57.0,110.6,0.5517602587094486,0.06693647356015817,0.5850329749335249
58,58.0,109.0,0.5519419699219594,0.09239244525935375,0.5850329749335249
59,59.0,99.8,0.5533965900453683,0.09154233711093565,0.5850329749335249
60,60.0,117.0,0.547195667114192,0.09135889288751217,0.5850329749335249
61,61.0,108.8,0.5533537855847944,0.06594562273073913,0.5850329749335249
62,62.0,111.2,0.5522224286754012,0.0933340988925332,0.5850329749335249
63,63.0,117.2,0.5527455755528898,0.08779210934125634,0.5850329749335249
64,64.0,109.0,0.5537925794852911,0.08010494066178059,0.5850329749335249
65,65.0,113.4,0.551873502324727,0.08313227913933433,0.5850329749335249
66,66.0,102.4,0.5543340762051969,0.07396957418880251,0.5850329749335249
67,67.0,110.4,0.5529925143600347,0.0629840685654222,0.5850329749335249
68,68.0,107.4,0.5535041114641541,0.09445214748845968,0.5850329749335249
69,69.0,108.4,0.5544059030203103,0.07454536750215959,0.5875845120414237
70,70.0,111.4,0.5524486110636591,0.07531101633361678,0.5875845120414237
71,71.0,115.2,0.5510948063240674,0.10024001229956267,0.5875845120414237
72,72.0,104.2,0.5530324214479319,0.08183907987798296,0.5875845120414237
73,73.0,117.8,0.5504562477064858,0.06331296376437479,0.5875845120414237
74,74.0,101.6,0.5551339967336142,0.0616572047345724,0.5875845120414237
75,75.0,108.8,0.5532487902319286,0.05348373724489795,0.5875845120414237
76,76.0,115.4,0.5517542025509361,0.07267116047808012,0.5888290255338247
77,77.0,117.8,0.5504572452322323,0.09780676779640429,0.5901183020951436
78,78.0,106.4,0.5549561524702887,0.08875487384934132,0.5901183020951436
79,79.0,113.8,0.5523549132714223,0.07537044734808607,0.5901183020951436
80,80.0,112.6,0.5539551375507421,0.07828439132349367,0.5901183020951436
81,81.0,101.4,0.557158347990734,0.0837963753829905,0.5901183020951436
82,82.0,103.4,0.5570898268518097,0.0708188499234019,0.5901183020951436
83,83.0,113.8,0.5540333947626049,0.07320930852499731,0.5901183020951436
84,84.0,116.8,0.555463813371641,0.050234460413629736,0.5901183020951436
85,85.0,98.4,0.5595939643513035,0.09523776834642587,0.5901183020951436
86,86.0,103.2,0.5595453343015653,0.08759019573851365,0.5901183020951436
87,87.0,99.4,0.5590645586688296,0.07724727477796675,0.5901183020951436
88,88.0,100.6,0.5587702696350119,0.07918548402744034,0.5901183020951436
89,89.0,112.8,0.5576348038133284,0.07308640252976191,0.5901183020951436
90,90.0,111.0,0.5576451875272058,0.0645890381202084,0.5901183020951436
91,91.0,100.8,0.5592966595889347,0.08752344129616133,0.5901183020951436
92,92.0,102.2,0.5594904636525989,0.09442183619479538,0.5901183020951436
93,93.0,105.4,0.5599862797661227,0.08270397196577044,0.5901183020951436
94,94.0,107.4,0.5574270696618802,0.08788189910140645,0.5901183020951436
95,95.0,109.2,0.5569386236690237,0.06019534518916695,0.5901183020951436
96,96.0,103.4,0.5582320161022618,0.08686954196361085,0.5901183020951436
97,97.0,109.2,0.558398605474866,0.056716843483425115,0.5901183020951436
98,98.0,102.6,0.5609030600961863,0.08382507330809308,0.5901183020951436
99,99.0,118.2,0.5566928094535806,0.08180390211640212,0.5901183020951436
100,100.0,108.2,0.556721338233334,0.07711233178787387,0.5901183020951436
101,101.0,110.8,0.5568991860924677,0.08234490255675683,0.5901183020951436
102,102.0,109.0,0.5567953762544203,0.06315402059881492,0.5901183020951436
103,103.0,120.6,0.5549494506058251,0.08336735642917883,0.5901183020951436
104,104.0,103.8,0.5569376513561154,0.07392886563107386,0.5901183020951436
