,gen,nEval,Avg Fitness,Avg Min,Avg Max
0,0.0,1000.0,0.13490625813011217,0.011877197555609547,0.4570337069599665
1,1.0,515.8,0.20958283914694348,0.01567946964251971,0.48872098783709916
2,2.0,520.6,0.2869018234650011,0.016684930420580932,0.504122720826922
3,3.0,507.8,0.32941395492627856,0.014054570240794729,0.5074929053962854
4,4.0,517.0,0.35180889080489586,0.015087732451611593,0.5213053332692204
5,5.0,520.4,0.36887641459206455,0.012466936489377498,0.5391083333755129
6,6.0,514.4,0.37885319207078916,0.0113113797106144,0.5477251503279883
7,7.0,526.6,0.3851303773205091,0.010562539437898175,0.5606802731633327
8,8.0,517.4,0.3959178169299094,0.013135941380520464,0.5595490118170284
9,9.0,508.8,0.39892401618261386,0.013928964753063922,0.5607149447700707
10,10.0,524.8,0.40109922491348976,0.013031568033959617,0.5692325870080175
11,11.0,520.4,0.40539672904814206,0.015832702748758233,0.5716950724982454
12,12.0,522.8,0.41304612361840815,0.0120266608627578,0.5776544394419474
13,13.0,505.6,0.4204790797082102,0.00932873955633841,0.5776544394419474
14,14.0,515.4,0.42350123640447,0.013285425777453841,0.5788724747091296
15,15.0,510.8,0.42726123057419896,0.01675501704898229,0.5851485047764144
16,16.0,522.6,0.4227134294215579,0.012660387815840623,0.5839039912840136
17,17.0,524.0,0.4234315935420548,0.01518129201085196,0.5839039912840136
18,18.0,524.8,0.41876730668364814,0.010130473010136592,0.5839039912840136
19,19.0,510.6,0.4265621183065241,0.011432856872907893,0.5839039912840136
20,20.0,513.0,0.42787795370876525,0.013266682230928088,0.5839039912840136
21,21.0,519.6,0.4306885465225897,0.018121118425048592,0.5839039912840136
22,22.0,523.8,0.4222312808859903,0.014144871428233993,0.5839039912840136
23,23.0,535.2,0.4258760673540249,0.012883681188249108,0.5839039912840136
24,24.0,524.2,0.42774809890349985,0.014509445271164021,0.5839039912840136
25,25.0,535.2,0.4270300371633648,0.0103811303787388,0.5839039912840136
26,26.0,521.0,0.429634349671168,0.013208131714987584,0.5876642314291788
27,27.0,506.4,0.43068432389417827,0.014440202234167476,0.5876642314291788
28,28.0,532.4,0.42596761946097883,0.01424211115497786,0.5876642314291788
29,29.0,505.6,0.43308705440974754,0.012458848556783822,0.5876642314291788
30,30.0,521.8,0.42534863397243816,0.011110167343226975,0.588882266696361
31,31.0,521.6,0.4284865233267786,0.00928326997961883,0.588882266696361
32,32.0,517.6,0.4324801769200984,0.011895350588151929,0.5913447521865889
33,33.0,530.4,0.4261536688106542,0.013310000649565385,0.5913447521865889
34,34.0,500.8,0.4352045936188215,0.014613929339096748,0.5913447521865889
35,35.0,528.6,0.42961339205045856,0.015671402799711152,0.5913447521865889
36,36.0,528.2,0.43183208817660257,0.012877037905936186,0.5913447521865889
37,37.0,524.4,0.4303581484180974,0.01432729806952543,0.5913447521865889
38,38.0,512.0,0.4378396073440537,0.01242047042031098,0.5913447521865889
39,39.0,511.6,0.4371483719898549,0.012703094630709427,0.5913447521865889
40,40.0,518.4,0.43203705620765165,0.015951939121382677,0.5913447521865889
41,41.0,517.4,0.43525814185917416,0.011091724326139188,0.5951855658558066
42,42.0,525.6,0.4338204541442693,0.01128765370235396,0.5951855658558066
43,43.0,513.0,0.43605483232355435,0.013624080274470898,0.5951855658558066
44,44.0,505.6,0.4361030909347245,0.011276201949033582,0.5951855658558066
45,45.0,513.4,0.43821265401870074,0.01198216141615376,0.5951855658558066
46,46.0,510.8,0.43418726929884055,0.012579197415573376,0.5951855658558066
47,47.0,519.2,0.4338412329288735,0.011912122239768924,0.5951855658558066
48,48.0,543.4,0.4279834103901357,0.014571180344657705,0.5951855658558066
49,49.0,530.2,0.4282826675182722,0.011729648146460965,0.5951855658558066
50,50.0,521.4,0.43377977268164214,0.011593060153128712,0.5951855658558066
51,51.0,513.4,0.43404334544519696,0.013629062736205594,0.5951855658558066
52,52.0,512.6,0.43497805905751435,0.013279536454958968,0.5951855658558066
53,53.0,535.4,0.4349779792801297,0.010994342243345752,0.5951855658558066
54,54.0,525.8,0.4328140876706585,0.011557692583481804,0.5951855658558066
55,55.0,529.6,0.4297318854721328,0.014613233376187779,0.5951855658558066
56,56.0,520.0,0.4377705893034297,0.01680737244054368,0.5951855658558066
57,57.0,525.2,0.43129044275262196,0.015333618256330308,0.5951855658558066
58,58.0,530.2,0.432600985694377,0.013234314683214555,0.5951855658558066
59,59.0,519.6,0.43350265120743237,0.013919342538602743,0.5951855658558066
60,60.0,513.6,0.4366635216735504,0.01375823767006803,0.5951855658558066
61,61.0,535.4,0.4290683835860733,0.01139985663164075,0.5951855658558066
62,62.0,533.8,0.43134073757200053,0.015357323174805634,0.5951855658558066
63,63.0,526.6,0.4296717602346618,0.01189266691299536,0.5951855658558066
64,64.0,512.6,0.4347700953332102,0.011293347944336462,0.5951855658558066
65,65.0,519.0,0.43583477126124504,0.01331509910511824,0.5951855658558066
66,66.0,512.2,0.4352990838017375,0.010995270193891047,0.5951855658558066
67,67.0,526.4,0.4326219432254549,0.01481974982453299,0.5951855658558066
68,68.0,519.8,0.43876757600020416,0.0133714088313897,0.5951855658558066
69,69.0,521.2,0.4344213735112721,0.013307053352094807,0.5951855658558066
70,70.0,516.6,0.43433580659570376,0.01427015529674171,0.5951855658558066
71,71.0,526.6,0.43112390039969356,0.010907652681608355,0.5951855658558066
72,72.0,517.2,0.4361698685758406,0.014411414677478135,0.5951855658558066
73,73.0,520.6,0.4340497060347577,0.012300422090959402,0.5951855658558066
74,74.0,513.4,0.4346562414375472,0.011425739070429758,0.5951855658558066
