,gen,nEval,Avg Fitness,Avg Min,Avg Max
0,0.0,1000.0,0.13402928520707638,0.011691117109045995,0.46249928821975217
1,1.0,523.4,0.2005416529635788,0.01694754042490012,0.4851666894436346
2,2.0,526.0,0.27424411510108754,0.012883992262579635,0.5040804568975409
3,3.0,511.2,0.3164109919590976,0.012444496958009397,0.5120374377429544
4,4.0,532.2,0.3361283036462973,0.012357021801776266,0.5189219977425494
5,5.0,522.4,0.3530231143306777,0.014934283175075586,0.5282668288049346
6,6.0,516.8,0.36651823437057107,0.014096111845035637,0.5354266737697062
7,7.0,503.8,0.3730847410026758,0.013293998775105278,0.5400476038629737
8,8.0,528.6,0.3726342694298081,0.015052022172956486,0.5412049638183646
9,9.0,530.4,0.3802245806612575,0.017642559565989094,0.5412049638183646
10,10.0,515.2,0.386540914636564,0.016271612811791382,0.5519669704439315
11,11.0,528.6,0.38386581538276265,0.015091402074222549,0.5555948194630034
12,12.0,525.4,0.3866343839209791,0.014731320355523164,0.5592753402204135
13,13.0,517.4,0.3888021344075204,0.013162577779127526,0.5592753402204135
14,14.0,526.2,0.3907731898953778,0.012619985059996217,0.5592753402204135
15,15.0,512.2,0.3991427732213297,0.013422467201166183,0.5629031892394853
16,16.0,501.6,0.4047251255685806,0.017055093056567865,0.5666367613513659
17,17.0,530.0,0.40070965491944543,0.016652525965743438,0.5666367613513659
18,18.0,515.2,0.40043863218402437,0.011748122798226433,0.5666367613513659
19,19.0,521.4,0.3996793395976322,0.012243226593712882,0.5666367613513659
20,20.0,506.8,0.4033383938325453,0.014706418591742255,0.5666367613513659
21,21.0,509.8,0.4059057908331984,0.017672264528331177,0.5666367613513659
22,22.0,513.8,0.4072807842320956,0.014781118610638702,0.5666367613513659
23,23.0,514.2,0.4114116204136045,0.01471817614694687,0.5666367613513659
24,24.0,512.6,0.4058662327707,0.015211033880317998,0.5666367613513659
25,25.0,502.2,0.4060973885204503,0.017266750140036174,0.5666367613513659
26,26.0,513.2,0.40504050546837034,0.01544829396292247,0.5678990851673009
27,27.0,514.4,0.40535476201548326,0.014601976703379763,0.5678990851673009
28,28.0,519.0,0.4024543366239725,0.013526529473396501,0.5678990851673009
29,29.0,540.4,0.3991774308297228,0.01372966628367617,0.5678990851673009
30,30.0,524.6,0.3991146256868943,0.015357412806392395,0.5678990851673009
31,31.0,533.6,0.3978737937591951,0.018373099177667097,0.5678990851673009
32,32.0,527.8,0.40227270564227674,0.017221417646919878,0.5691259148748784
33,33.0,541.0,0.4000617714375556,0.015133924353471547,0.5691259148748784
34,34.0,522.6,0.4037755534223238,0.016423939057269736,0.5691259148748784
35,35.0,513.8,0.4091271799192768,0.012302362351190475,0.5691259148748784
36,36.0,514.0,0.404253554978539,0.019059392420162507,0.5691259148748784
37,37.0,516.4,0.4037325544612066,0.015832613117171473,0.5691259148748784
38,38.0,534.0,0.40037755487456633,0.015155219763996869,0.5691259148748784
39,39.0,514.4,0.4084510567142283,0.017570195240794728,0.5691259148748784
40,40.0,507.0,0.4103308015573541,0.0157502627787226,0.5691259148748784
41,41.0,523.2,0.4096033030768731,0.013969499320065328,0.5691259148748784
42,42.0,503.0,0.41087877955311586,0.016009988754926575,0.5703971913045972
43,43.0,518.0,0.4076226346066081,0.012576598099557279,0.5703971913045972
44,44.0,519.2,0.4089315162585372,0.013744049517128275,0.5703971913045972
45,45.0,532.0,0.40036020895337304,0.014823640889887699,0.5703971913045972
46,46.0,532.6,0.4016837253555316,0.013510158527696797,0.5703971913045972
47,47.0,528.0,0.4048298240352689,0.01683042357568027,0.572754902742347
48,48.0,518.4,0.4037710207266191,0.014999719505857897,0.572754902742347
49,49.0,517.4,0.40569921366208933,0.014241214839110245,0.572754902742347
50,50.0,521.8,0.40775075153976525,0.01235240841128118,0.572754902742347
51,51.0,523.0,0.4058234839186171,0.014530883037738909,0.572754902742347
52,52.0,514.4,0.4097370747561177,0.014196393773283123,0.572754902742347
53,53.0,526.0,0.40155581708998084,0.01623460551135137,0.572754902742347
54,54.0,521.2,0.40320188301200943,0.013549021729227406,0.5764884748542275
55,55.0,526.2,0.40451579224726836,0.01911684099483047,0.5764884748542275
56,56.0,520.8,0.40602644035850943,0.018363693133503396,0.5764884748542275
57,57.0,514.2,0.41208351786895314,0.013117150381978188,0.5764884748542275
58,58.0,533.6,0.40195405344615526,0.014773626464474674,0.5764884748542275
59,59.0,534.2,0.40470047804743176,0.016563031462585035,0.5764884748542275
60,60.0,523.6,0.40925594863224307,0.017256305423955298,0.5764884748542275
61,61.0,523.6,0.40760923428895374,0.01671790957206295,0.5764884748542275
62,62.0,520.0,0.40735712991328726,0.016496071394827772,0.5764884748542275
63,63.0,506.4,0.41529777077280566,0.01434185529370478,0.5764884748542275
64,64.0,514.2,0.4108724392255662,0.018864786427964048,0.5764884748542275
65,65.0,523.4,0.4109864965216617,0.01671688144503833,0.5764884748542275
66,66.0,537.4,0.40373647550569086,0.018091028574128067,0.5764884748542275
67,67.0,530.2,0.4048357197216064,0.01714981782643613,0.5764884748542275
68,68.0,506.4,0.4134338498327158,0.014841519755223517,0.58377065111759
69,69.0,531.0,0.4068226884804641,0.016357268974057877,0.58377065111759
70,70.0,509.4,0.4135499516463952,0.014489541786456644,0.58377065111759
71,71.0,525.8,0.4088476653660596,0.014661312813816005,0.58377065111759
72,72.0,505.4,0.4187879021189329,0.014307125690057768,0.5849974808251674
73,73.0,524.2,0.4096277034310128,0.012473606133921823,0.5849974808251674
74,74.0,523.2,0.41332188617758614,0.017806648639118343,0.5849974808251674
