,gen,nEval,Avg Fitness,Avg Min,Avg Max
0,0.0,1000.0,0.13512485518699047,0.013471543131141345,0.4617174635231077
1,1.0,671.8,0.20598015056313942,0.01674535265495087,0.5022158984501538
2,2.0,666.8,0.2817862189800896,0.013000260247948387,0.5191612191751701
3,3.0,679.4,0.32129562477117585,0.012287836761688802,0.5236802223369507
4,4.0,679.4,0.34680810190984873,0.015238561322346397,0.5376808765420851
5,5.0,683.4,0.35874448937095915,0.015128746811224492,0.5448755196523053
6,6.0,672.8,0.3651957320285505,0.018342719342201167,0.551940871834845
7,7.0,680.2,0.3734708801473839,0.03396615869810225,0.5640865212652522
8,8.0,676.4,0.37938194790844165,0.048814611720184115,0.5653221770479024
9,9.0,660.8,0.38790743943751854,0.05991674912772649,0.5766654708758503
10,10.0,675.2,0.38349633458480115,0.06568008651873447,0.5778835061430325
11,11.0,681.0,0.38594619019358734,0.06517719532009232,0.5853240772375419
12,12.0,681.4,0.39228400383032674,0.06877624096513604,0.586375334483992
13,13.0,690.0,0.3982322206257255,0.06974075065293975,0.5925806294119831
14,14.0,664.0,0.40646274905981733,0.06746745108013442,0.5938340322488121
15,15.0,680.6,0.40255109319955656,0.06529545101770866,0.5988299281766277
16,16.0,682.0,0.3975382121545915,0.08117758822278912,0.5938340322488121
17,17.0,685.2,0.4073274993029826,0.08179874039149389,0.5963497589015765
18,18.0,677.4,0.40587177721721124,0.08005036557033528,0.5963497589015765
19,19.0,672.8,0.40923061761752066,0.08395328338428625,0.5976210353312952
20,20.0,681.6,0.40930275961947277,0.08126366090831172,0.5976210353312952
21,21.0,670.4,0.4059921642801466,0.08106246963070943,0.5976210353312952
22,22.0,684.4,0.4093640050408805,0.08576044598146797,0.5976210353312952
23,23.0,673.0,0.41214340894126744,0.08943095436339218,0.5976210353312952
24,24.0,690.2,0.4171871437408049,0.07215680698122504,0.6001546355769489
25,25.0,684.8,0.41201557554445395,0.0880765894527454,0.6001546355769489
26,26.0,691.0,0.40777787286107403,0.08899625698493682,0.6001546355769489
27,27.0,671.0,0.41250100196514616,0.08726144816805691,0.6001546355769489
28,28.0,675.2,0.41858363189614883,0.08759614833036389,0.6001546355769489
