,gen,nEval,Avg Fitness,Avg Min,Avg Max
0,0.0,1000.0,0.1365201098,0.007842599999999996,0.49824720000000006
1,1.0,20.4,0.19514441140000002,0.0419252,0.49824720000000006
2,2.0,17.2,0.2589283528,0.0618044,0.5016674000000001
3,3.0,21.2,0.32922268940000005,0.046481400000000006,0.5016674000000001
4,4.0,18.8,0.39209225160000005,0.040512200000000005,0.5016674000000001
5,5.0,13.4,0.4418836512000001,0.03318960000000001,0.5016674000000001
6,6.0,19.4,0.4746737566,0.0572036,0.5016674000000001
7,7.0,20.4,0.4899099252000001,0.049745,0.51248
8,8.0,20.6,0.4945630318000001,0.07124640000000002,0.5240486000000001
9,9.0,23.6,0.4953123248000001,0.048149800000000006,0.5321178000000001
10,10.0,22.4,0.49659878220000014,0.0246092,0.5321178000000001
11,11.0,15.6,0.49951584560000006,0.0460798,0.5321178000000001
12,12.0,20.2,0.5024025048000001,0.056330599999999995,0.552838
13,13.0,20.0,0.5079677186000001,0.0644168,0.552838
14,14.0,20.0,0.5146662084000001,0.057721999999999996,0.552838
15,15.0,22.2,0.5207637780000001,0.059501000000000005,0.5609072
16,16.0,22.6,0.5249970524,0.040825600000000004,0.5609072
17,17.0,19.8,0.5315980357999999,0.0557408,0.5609072
18,18.0,18.8,0.53918178,0.0712188,0.5609072
19,19.0,18.8,0.5454419775999999,0.0627692,0.5609072
20,20.0,19.6,0.5484374703999999,0.0675376,0.5609072
21,21.0,19.8,0.549536558,0.062254199999999996,0.5609072
22,22.0,20.2,0.5521389036,0.0655778,0.5609072
23,23.0,20.6,0.5536572377999999,0.062341999999999995,0.5609072
24,24.0,17.2,0.5553861395999999,0.08484660000000002,0.5609072
25,25.0,16.8,0.5557567872,0.08551280000000001,0.5609072
26,26.0,20.6,0.5543076231999999,0.057731599999999994,0.5609072
27,27.0,20.4,0.5541640771999999,0.0694402,0.5609072
28,28.0,20.4,0.5542311017999999,0.06661219999999998,0.5609072
29,29.0,22.6,0.5538889396,0.05906880000000001,0.5683968
30,30.0,24.6,0.5526883721999998,0.055333600000000004,0.5683968
31,31.0,22.4,0.5532031671999998,0.040934000000000005,0.5683968
32,32.0,22.8,0.5536165229999999,0.062245400000000006,0.5683968
33,33.0,20.6,0.5543161296,0.0703222,0.5683968
34,34.0,20.0,0.5556618983999999,0.0566458,0.5683968
35,35.0,24.2,0.5570462606,0.040028600000000004,0.5683968
36,36.0,20.0,0.5607841883999999,0.070385,0.5683968
37,37.0,22.2,0.5613926946,0.06473120000000002,0.5683968
38,38.0,17.8,0.5622304029999999,0.05156379999999998,0.5683968
39,39.0,20.2,0.5619825018,0.0659882,0.5683968
40,40.0,16.0,0.5628982199999999,0.0363378,0.572285
41,41.0,18.4,0.5616960609999999,0.0683674,0.572285
42,42.0,19.8,0.5619430046,0.0692736,0.572285
43,43.0,23.8,0.5602976955999999,0.0586476,0.572285
44,44.0,16.8,0.5625393519999998,0.0432696,0.572285
45,45.0,17.2,0.5632636045999999,0.057767799999999994,0.572285
46,46.0,21.0,0.5629862971999999,0.05636719999999999,0.572285
47,47.0,19.4,0.5647428042,0.07626600000000001,0.572285
48,48.0,17.4,0.5669588585999998,0.07122419999999999,0.572285
49,49.0,22.0,0.5655846464,0.0482586,0.572285
50,50.0,22.6,0.5649997248,0.0798966,0.572285
