,gen,nEval,Avg Fitness,Avg Min,Avg Max
0,0.0,1000.0,0.132947864711981,0.010478733904275997,0.46601932098484233
1,1.0,19.8,0.1810017554557165,0.04055894152055664,0.46601932098484233
2,2.0,23.2,0.24364907114259396,0.041076848646204506,0.46601932098484233
3,3.0,18.0,0.31756874559750736,0.04455889870829284,0.46601932098484233
4,4.0,21.2,0.3734618895772595,0.04842439269854768,0.46703578008584384
5,5.0,22.6,0.4127190658775291,0.04339839110247273,0.46703578008584384
6,6.0,17.0,0.4450742766256428,0.04519643236758989,0.4711822849179354
7,7.0,21.8,0.45829838158570724,0.0515111569181244,0.47762266240821727
8,8.0,25.6,0.4597933862961107,0.06849120724678762,0.47762266240821727
9,9.0,24.8,0.4607867209644275,0.07821475285302612,0.47862314599699013
10,10.0,19.0,0.4628383717831751,0.07966885662995357,0.4829995083971088
11,11.0,20.6,0.46416852027951566,0.06511092067035147,0.4919877217380007
12,12.0,21.2,0.46683200495103794,0.08723766943533366,0.49756272734788354
13,13.0,19.4,0.4700693282450009,0.042710036333481805,0.4985711828754319
14,14.0,18.0,0.4726270944845572,0.05541510285909999,0.4985711828754319
15,15.0,19.4,0.4766432812057114,0.07296069686555176,0.4985711828754319
16,16.0,19.4,0.48032691089270524,0.05547648467869291,0.49958764197643346
17,17.0,21.2,0.4840926418372408,0.069244323473437,0.49958764197643346
18,18.0,19.0,0.48788181696723826,0.07338071048111705,0.49958764197643346
19,19.0,18.8,0.49106244464985893,0.09814633442662779,0.5116379761229888
20,20.0,22.2,0.49157512636999234,0.07153837539480076,0.5116379761229888
21,21.0,18.0,0.4941956037762948,0.07700930291511447,0.5159822609599395
22,22.0,17.6,0.4945928904330829,0.08786947194552425,0.5159822609599395
23,23.0,19.4,0.49505736160039404,0.06521504093949086,0.5159822609599395
24,24.0,18.6,0.4966227211643585,0.062418630336559235,0.5159822609599395
25,25.0,23.6,0.4988203489906007,0.06280444159310551,0.5159822609599395
26,26.0,20.0,0.5054609346845136,0.06862046126734424,0.5201612229713314
27,27.0,23.8,0.5078676962963384,0.05892376823001026,0.5201612229713314
28,28.0,22.8,0.5095965370045586,0.0687520351642641,0.5201612229713314
29,29.0,17.6,0.511644451114089,0.08723612988101986,0.5222997377274322
30,30.0,20.4,0.5109527904421937,0.06544971225097182,0.5222997377274322
31,31.0,17.2,0.512190425458998,0.060650752736610525,0.5222997377274322
32,32.0,21.4,0.5131641935624696,0.0681269181159567,0.5222997377274322
33,33.0,16.8,0.515441910269502,0.0890065224378442,0.5222997377274322
34,34.0,20.0,0.515183041556156,0.08981285346479863,0.5222997377274322
35,35.0,22.0,0.5154096038347133,0.07011696078480996,0.5234231220389942
36,36.0,18.0,0.517111122547047,0.07214661534256558,0.5234231220389942
37,37.0,25.6,0.515408728360826,0.06054757623535526,0.5234231220389942
38,38.0,22.0,0.5159922889840459,0.09136554144227135,0.5284903857996571
39,39.0,16.6,0.5173952408158203,0.06990741795229997,0.531911344026698
40,40.0,21.8,0.5168886139308152,0.09485188854807795,0.531911344026698
41,41.0,20.2,0.5177901647048948,0.08504432123791977,0.531911344026698
42,42.0,18.4,0.5191866387880796,0.07117204055481319,0.531911344026698
43,43.0,22.6,0.5194759963236286,0.05426712258564139,0.531911344026698
44,44.0,24.6,0.5205618322130439,0.057685038611178595,0.531911344026698
45,45.0,22.6,0.522722151972148,0.07035861281516576,0.531911344026698
46,46.0,20.6,0.5242429594546772,0.08594935245923765,0.531911344026698
47,47.0,18.6,0.524963170138467,0.06668262108911026,0.531911344026698
48,48.0,20.6,0.5261822643501225,0.09812260841836735,0.531911344026698
49,49.0,22.2,0.5256590997677593,0.11075298546998165,0.531911344026698
50,50.0,21.0,0.5258123535894392,0.07840634300595237,0.531911344026698
51,51.0,18.6,0.5268975013666181,0.07533120453042329,0.531911344026698
52,52.0,19.8,0.5267711922656588,0.08603738649477648,0.531911344026698
53,53.0,18.8,0.526006682625307,0.0898986150759907,0.531911344026698
54,54.0,22.2,0.526353063612908,0.07699379665060468,0.531911344026698
55,55.0,19.2,0.5271578479255666,0.07509798314166936,0.5342004714832361
56,56.0,18.2,0.5265714821236654,0.08388117740895962,0.5342004714832361
