,AUC1,AUC2,AUC3,AUC4,AUC5
0,0.8137975778546713,0.8435063488527512,0.8323680106928046,0.8058587658721319,0.834372911561595
1,0.7714100346020761,0.844397415905547,0.7746714190242815,0.7805747382490532,0.8184450879928714
2,0.8588884083044983,0.8477389173535308,0.8740253954110047,0.7287814658053019,0.7799064379594565
3,0.8594290657439446,0.8355981287591892,0.8872800178213411,0.8018489641345512,0.7849186901314325
4,0.8566176470588235,0.8266874582312318,0.8039652483849409,0.8005123635553575,0.8078636667409222
