,AUC1,AUC2,AUC3,AUC4,AUC5
0,0.8714316608996541,0.8488527511695256,0.826241924704834,0.8293606593896191,0.8076408999777233
1,0.8501297577854671,0.82290042325685,0.9026509244820673,0.827689908665627,0.8511918021831142
2,0.8686202422145328,0.8416128313655604,0.8303631098240142,0.7919358431721988,0.8451770995767431
3,0.8875432525951557,0.855424370683894,0.8396079304967697,0.8294720427712186,0.8593227890398752
4,0.8661332179930795,0.8584317219870795,0.8844954332813545,0.8305858765872132,0.8550902205390956
